slug,url,category,title,part_numbers,indexable,reason
"bmw-5-e60-03-10-led-bmw-5-e60-03-10-led-led-projector-lens-facelift-conversion-headlight-a","https://www.cowinmotors.com/product/bmw-5-e60-03-10-led-bmw-5-e60-03-10-led-led-projector-lens-facelift-conversion-headlight-a","Automotive Lighting","BMW 5 E60 03-10 LED LED, projector lens, facelift conversion Headlight Assembly 2003-2010","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-5-f10-11-17-led-bmw-5-f10-11-17-led-led-drl-projector-lens-headlight-assembly-2011-201","https://www.cowinmotors.com/product/bmw-5-f10-11-17-led-bmw-5-f10-11-17-led-led-drl-projector-lens-headlight-assembly-2011-201","Automotive Lighting","BMW 5 F10 11-17 LED LED, DRL, projector lens Headlight Assembly 2011-2017","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-5-f10f18-11-17-f10f18-g38-bmw-5-f10f18-11-17-f10f18-g38-headlight-assembly-2011-2017-8","https://www.cowinmotors.com/product/bmw-5-f10f18-11-17-f10f18-g38-bmw-5-f10f18-11-17-f10f18-g38-headlight-assembly-2011-2017-8","Automotive Lighting","BMW 5 F10F18 11-17 F10F18 G38 Headlight Assembly 2011-2017","","no","noindex: catalog record lacks a specific reference, side, material, size, color, or listed feature"
"bmw-5-g30-18-23-g30-m5-led-bmw-5-g30-18-23-g30-m5-led-led-laser-headlight-assembly-2018-20","https://www.cowinmotors.com/product/bmw-5-g30-18-23-g30-m5-led-bmw-5-g30-18-23-g30-m5-led-led-laser-headlight-assembly-2018-20","Automotive Lighting","BMW 5 G30 18-23 G30 M5 LED LED, laser Headlight Assembly 2018-2023","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-5-g38g30-18-20-led-bmw-5-g38g30-18-20-led-led-drl-headlight-assembly-2018-2020-4870f0","https://www.cowinmotors.com/product/bmw-5-g38g30-18-20-led-bmw-5-g38g30-18-20-led-led-drl-headlight-assembly-2018-2020-4870f0","Automotive Lighting","BMW 5 G38G30 18-20 LED LED, DRL Headlight Assembly 2018-2020","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-5-gt-bmw-5-gt-automotive-lighting-2013-2020-sjc-aa22f6","https://www.cowinmotors.com/product/bmw-5-gt-bmw-5-gt-automotive-lighting-2013-2020-sjc-aa22f6","Automotive Lighting","BMW 5 GT Automotive Lighting 2013-2020 (SJC)","SJC","no","noindex: catalog record lacks a specific reference, side, material, size, color, or listed feature"
"bmw-5-gt-10-15-f07-led-f07-f07-bmw-5-gt-10-15-f07-led-f07-f07-led-xenon-plug-and-play-upgr","https://www.cowinmotors.com/product/bmw-5-gt-10-15-f07-led-f07-f07-bmw-5-gt-10-15-f07-led-f07-f07-led-xenon-plug-and-play-upgr","Automotive Lighting","BMW 5 GT 10-15 F07 / LED F07 F07 + LED, xenon, plug-and-play upgrade Headlight Upgrade Kit F07 / F07 +","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-5-gt-10-17-f07-led-bmw-5-gt-10-17-f07-led-led-drl-projector-lens-headlight-assembly-20","https://www.cowinmotors.com/product/bmw-5-gt-10-17-f07-led-bmw-5-gt-10-17-f07-led-led-drl-projector-lens-headlight-assembly-20","Automotive Lighting","BMW 5 GT 10-17 F07 LED LED, DRL, projector lens Headlight Assembly 2010-2017","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-5-gt-11-13-f18-14-16-f18-bmw-5-gt-11-13-f18-14-16-f18-xenon-plug-and-play-upgrade-head","https://www.cowinmotors.com/product/bmw-5-gt-11-13-f18-14-16-f18-bmw-5-gt-11-13-f18-14-16-f18-xenon-plug-and-play-upgrade-head","Automotive Lighting","BMW 5 GT 11-13 F18 / 14-16 F18 xenon, plug-and-play upgrade Headlight Upgrade Kit F18","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-5-gt-11-13-f18-led-f18-bmw-5-gt-11-13-f18-led-f18-led-xenon-plug-and-play-upgrade-head","https://www.cowinmotors.com/product/bmw-5-gt-11-13-f18-led-f18-bmw-5-gt-11-13-f18-led-f18-led-xenon-plug-and-play-upgrade-head","Automotive Lighting","BMW 5 GT 11-13 F18 / LED F18 LED, xenon, plug-and-play upgrade Headlight Upgrade Kit F18","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-5-gt-14-16-f18-led-f18-bmw-5-gt-14-16-f18-led-f18-led-xenon-plug-and-play-upgrade-head","https://www.cowinmotors.com/product/bmw-5-gt-14-16-f18-led-f18-bmw-5-gt-14-16-f18-led-f18-led-xenon-plug-and-play-upgrade-head","Automotive Lighting","BMW 5 GT 14-16 F18 / LED F18 LED, xenon, plug-and-play upgrade Headlight Upgrade Kit F18","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-7-09-12-f02-13-15-f02-bmw-7-09-12-f02-13-15-f02-xenon-plug-and-play-upgrade-headlight-","https://www.cowinmotors.com/product/bmw-7-09-12-f02-13-15-f02-bmw-7-09-12-f02-13-15-f02-xenon-plug-and-play-upgrade-headlight-","Automotive Lighting","BMW 7 09-12 F02 + / 13-15 F02 + xenon, plug-and-play upgrade Headlight Upgrade Kit F02 +","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-7-09-12-f02-13-15-f02-bmw-7-09-12-f02-13-15-f02-xenon-plug-and-play-upgrade-headlight--2","https://www.cowinmotors.com/product/bmw-7-09-12-f02-13-15-f02-bmw-7-09-12-f02-13-15-f02-xenon-plug-and-play-upgrade-headlight--2","Automotive Lighting","BMW 7 09-12 F02 / 13-15 F02 xenon, plug-and-play upgrade Headlight Upgrade Kit F02","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-7-09-15-f02-g12-led-bmw-7-09-15-f02-g12-led-led-laser-drl-headlight-assembly-2009-2015","https://www.cowinmotors.com/product/bmw-7-09-15-f02-g12-led-bmw-7-09-15-f02-g12-led-led-laser-drl-headlight-assembly-2009-2015","Automotive Lighting","BMW 7 09-15 F02 G12 LED LED, laser, DRL Headlight Assembly 2009-2015","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-7-g12-16-18-led-bmw-7-g12-16-18-led-led-drl-projector-lens-headlight-assembly-2016-201","https://www.cowinmotors.com/product/bmw-7-g12-16-18-led-bmw-7-g12-16-18-led-led-drl-projector-lens-headlight-assembly-2016-201","Automotive Lighting","BMW 7 G12 16-18 LED LED, DRL, projector lens Headlight Assembly 2016-2018","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e60-bmw-e60-headlight-assembly-2003-2007-2008-2010-sjc-1953aa","https://www.cowinmotors.com/product/bmw-e60-bmw-e60-headlight-assembly-2003-2007-2008-2010-sjc-1953aa","Automotive Lighting","BMW E60 Headlight Assembly 2003-2007 / 2008-2010 (SJC)","SJC","no","noindex: catalog record lacks a specific reference, side, material, size, color, or listed feature"
"bmw-e60-bmw-e60-led-drl-headlight-assembly-2003-2010-a54a6e","https://www.cowinmotors.com/product/bmw-e60-bmw-e60-led-drl-headlight-assembly-2003-2010-a54a6e","Automotive Lighting","BMW E60 LED, DRL Headlight Assembly 2003-2010","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e61-bmw-e61-halogen-headlight-assembly-2008-2010-6312-7177-727-aae894","https://www.cowinmotors.com/product/bmw-e61-bmw-e61-halogen-headlight-assembly-2008-2010-6312-7177-727-aae894","Automotive Lighting","BMW E61 halogen Headlight Assembly 2008-2010 (6312 7177 727)","6312 7177 727 / 6312 7177 728","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e61-bmw-e61-xenon-headlight-assembly-2008-2010-6312-7045-691-3b04bb","https://www.cowinmotors.com/product/bmw-e61-bmw-e61-xenon-headlight-assembly-2008-2010-6312-7045-691-3b04bb","Automotive Lighting","BMW E61 xenon Headlight Assembly 2008-2010 (6312 7045 691)","6312 7045 691 / 6312 7045 692","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e61-bmw-e61-xenon-headlight-assembly-2008-2010-6312-7177-751-25826e","https://www.cowinmotors.com/product/bmw-e61-bmw-e61-xenon-headlight-assembly-2008-2010-6312-7177-751-25826e","Automotive Lighting","BMW E61 xenon Headlight Assembly 2008-2010 (6312 7177 751)","6312 7177 751 / 6312 7177 752","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e70-bmw-e70-headlight-assembly-2007-2013-sjc-cb13a9","https://www.cowinmotors.com/product/bmw-e70-bmw-e70-headlight-assembly-2007-2013-sjc-cb13a9","Automotive Lighting","BMW E70 Headlight Assembly 2007-2013 (SJC)","SJC","no","noindex: catalog record lacks a specific reference, side, material, size, color, or listed feature"
"bmw-e70-bmw-e70-led-headlight-assembly-2007-2013-b4014b","https://www.cowinmotors.com/product/bmw-e70-bmw-e70-led-headlight-assembly-2007-2013-b4014b","Automotive Lighting","BMW E70 LED Headlight Assembly 2007-2013","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e70-bmw-e70-xenon-headlight-assembly-2011-2013-6311-7240-787-731b76","https://www.cowinmotors.com/product/bmw-e70-bmw-e70-xenon-headlight-assembly-2011-2013-6311-7240-787-731b76","Automotive Lighting","BMW E70 xenon Headlight Assembly 2011-2013 (6311 7240 787)","6311 7240 787 / 6311 7240 788","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e70-bmw-e70-xenon-headlight-assembly-2011-2013-6311-7240-791-2c51da","https://www.cowinmotors.com/product/bmw-e70-bmw-e70-xenon-headlight-assembly-2011-2013-6311-7240-791-2c51da","Automotive Lighting","BMW E70 xenon Headlight Assembly 2011-2013 (6311 7240 791)","6311 7240 791 / 6311 7240 792","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e71-bmw-e71-headlight-assembly-2008-2013-sjc-7ba16f","https://www.cowinmotors.com/product/bmw-e71-bmw-e71-headlight-assembly-2008-2013-sjc-7ba16f","Automotive Lighting","BMW E71 Headlight Assembly 2008-2013 (SJC)","SJC","no","noindex: catalog record lacks a specific reference, side, material, size, color, or listed feature"
"bmw-e71-bmw-e71-led-headlight-assembly-2014-2018-l-a205-906-7303-44aafa","https://www.cowinmotors.com/product/bmw-e71-bmw-e71-led-headlight-assembly-2014-2018-l-a205-906-7303-44aafa","Automotive Lighting","BMW E71 LED Headlight Assembly 2014-2018 (L A205 906 7303)","L A205 906 7303 / R A205 906 7403","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e71-bmw-e71-led-headlight-assembly-2016-2019-l-a117-906-7800-88a6e6","https://www.cowinmotors.com/product/bmw-e71-bmw-e71-led-headlight-assembly-2016-2019-l-a117-906-7800-88a6e6","Automotive Lighting","BMW E71 LED Headlight Assembly 2016-2019 (L A117 906 7800)","L A117 906 7800 / R A117 906 9900","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e71-bmw-e71-led-headlight-assembly-2017-2020-a213-906-65-01-f0e3d9","https://www.cowinmotors.com/product/bmw-e71-bmw-e71-led-headlight-assembly-2017-2020-a213-906-65-01-f0e3d9","Automotive Lighting","BMW E71 LED Headlight Assembly 2017-2020 (A213 906 65 01)","A213 906 65 01 / A213 906 66 01","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e71-bmw-e71-led-headlight-assembly-2019-2021-6-l-w205-906-3306-1cd472","https://www.cowinmotors.com/product/bmw-e71-bmw-e71-led-headlight-assembly-2019-2021-6-l-w205-906-3306-1cd472","Automotive Lighting","BMW E71 LED Headlight Assembly 2019-2021","6 L W205 906 3306 / 4 R W205 906 3406","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e71-bmw-e71-led-headlight-assembly-2019-2021-7-l-w205-906-6204-4ab4d6","https://www.cowinmotors.com/product/bmw-e71-bmw-e71-led-headlight-assembly-2019-2021-7-l-w205-906-6204-4ab4d6","Automotive Lighting","BMW E71 LED Headlight Assembly 2019-2021","7 L W205 906 6204 / 5 R W205 906 6304","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e71-bmw-e71-led-headlight-assembly-2019-2022-l-a177-906-1901-884056","https://www.cowinmotors.com/product/bmw-e71-bmw-e71-led-headlight-assembly-2019-2022-l-a177-906-1901-884056","Automotive Lighting","BMW E71 LED Headlight Assembly 2019-2022 (L A177 906 1901)","L A177 906 1901 / R A177 906 2001","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e71-bmw-e71-led-headlight-assembly-2020-2022-l-a253-906-8502-b51f30","https://www.cowinmotors.com/product/bmw-e71-bmw-e71-led-headlight-assembly-2020-2022-l-a253-906-8502-b51f30","Automotive Lighting","BMW E71 LED Headlight Assembly 2020-2022 (L A253 906 8502)","L A253 906 8502 / R A253 906 8602","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e71-bmw-e71-led-headlight-assembly-2021-2023-l-a213-906-6308-19f5df","https://www.cowinmotors.com/product/bmw-e71-bmw-e71-led-headlight-assembly-2021-2023-l-a213-906-6308-19f5df","Automotive Lighting","BMW E71 LED Headlight Assembly 2021-2023 (L A213 906 6308)","L A213 906 6308 / R A213 906 6408","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e71-bmw-e71-led-headlight-assembly-2022-2024-l-a206-906-09-03-4fe967","https://www.cowinmotors.com/product/bmw-e71-bmw-e71-led-headlight-assembly-2022-2024-l-a206-906-09-03-4fe967","Automotive Lighting","BMW E71 LED Headlight Assembly 2022-2024 (L A206 906 09 03)","L A206 906 09 03 / R A206 906 10 03","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e71-bmw-e71-led-drl-headlight-assembly-2008-2014-ed0bbb","https://www.cowinmotors.com/product/bmw-e71-bmw-e71-led-drl-headlight-assembly-2008-2014-ed0bbb","Automotive Lighting","BMW E71 LED, DRL Headlight Assembly 2008-2014","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e71-bmw-e71-led-drl-facelift-conversion-headlight-assembly-2008-2014-750018","https://www.cowinmotors.com/product/bmw-e71-bmw-e71-led-drl-facelift-conversion-headlight-assembly-2008-2014-750018","Automotive Lighting","BMW E71 LED, DRL, facelift conversion Headlight Assembly 2008-2014","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e71-bmw-e71-xenon-headlight-assembly-2008-2013-6311-7287-013-cf9e8e","https://www.cowinmotors.com/product/bmw-e71-bmw-e71-xenon-headlight-assembly-2008-2013-6311-7287-013-cf9e8e","Automotive Lighting","BMW E71 xenon Headlight Assembly 2008-2013 (6311 7287 013)","6311 7287 013 / 6311 7287 014","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e71-bmw-e71-xenon-headlight-assembly-2009-2013-l-a212-820-0939-d9c9c8","https://www.cowinmotors.com/product/bmw-e71-bmw-e71-xenon-headlight-assembly-2009-2013-l-a212-820-0939-d9c9c8","Automotive Lighting","BMW E71 xenon Headlight Assembly 2009-2013 (L A212 820 0939)","L A212 820 0939 / R A212 820 1039","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e71-bmw-e71-xenon-headlight-assembly-2011-2014-l-a218-820-4161-57efdb","https://www.cowinmotors.com/product/bmw-e71-bmw-e71-xenon-headlight-assembly-2011-2014-l-a218-820-4161-57efdb","Automotive Lighting","BMW E71 xenon Headlight Assembly 2011-2014 (L A218 820 4161)","L A218 820 4161 / R A218 820 4261","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e83-bmw-e83-drl-facelift-conversion-headlight-assembly-2006-2010-3d571c","https://www.cowinmotors.com/product/bmw-e83-bmw-e83-drl-facelift-conversion-headlight-assembly-2006-2010-3d571c","Automotive Lighting","BMW E83 DRL, facelift conversion Headlight Assembly 2006-2010","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e83-bmw-e83-headlight-assembly-2006-2010-sjc-f56d99","https://www.cowinmotors.com/product/bmw-e83-bmw-e83-headlight-assembly-2006-2010-sjc-f56d99","Automotive Lighting","BMW E83 Headlight Assembly 2006-2010 (SJC)","SJC","no","noindex: catalog record lacks a specific reference, side, material, size, color, or listed feature"
"bmw-e84-bmw-e84-drl-facelift-conversion-headlight-assembly-2010-2015-ee29cb","https://www.cowinmotors.com/product/bmw-e84-bmw-e84-drl-facelift-conversion-headlight-assembly-2010-2015-ee29cb","Automotive Lighting","BMW E84 DRL, facelift conversion Headlight Assembly 2010-2015","","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e84-bmw-e84-headlight-assembly-2010-2015-sjc-03c2a2","https://www.cowinmotors.com/product/bmw-e84-bmw-e84-headlight-assembly-2010-2015-sjc-03c2a2","Automotive Lighting","BMW E84 Headlight Assembly 2010-2015 (SJC)","SJC","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e84-bmw-e84-halogen-headlight-assembly-2009-2012-6311-2990-001-23c81d","https://www.cowinmotors.com/product/bmw-e84-bmw-e84-halogen-headlight-assembly-2009-2012-6311-2990-001-23c81d","Automotive Lighting","BMW E84 halogen Headlight Assembly 2009-2012 (6311 2990 001)","6311 2990 001 / 6311 2990 002","yes","indexable: product has a usable catalog image and distinguishing product data"
"bmw-e84-bmw-e84-halogen-headlight-assembly-2013-2016-6311-7290-233-b3a552","https://www.cowinmotors.com/product/bmw-e84-bmw-e84-halogen-headlight-assembly-2013-2016-6311-7290-233-b3a552","Automotive Lighting","BMW E84 halogen Headlight Assembly 2013-2016 (6311 7290 233)","6311 7290 233 / 6311 7290 234","yes","indexable: product has a usable catalog image and distinguishing product data"
